,Unnamed: 0,Song,Artist,lyrics,Lyrics
1215,,Woman,Mumford & Sons,"Woman
Caught behind those burning eyes
Tangled up in morning white
Do you ever really know?
Can you ever really know?

Woman
Watch her take me by surprise
When she lets me call her mine
Do you ever really know?
Can you ever really know?

And I don't know the loneliness you've known
I don't hear the frosty words echo inside
When you're gone again

I can't read your mind though I'm trying all the time, oh-oh-ohh
There's something I don't know, I can see it in your eyes
As the night ascends, all will slow again, oh-oh-ohh
I am left in awe of the woman I adore

Woman
I never had such a sight
Burn itself onto my mind
Do you ever really know?
Can you ever really know?

But say the sun doesn't shine for you
I hope you learn that that's not true, in time
When you're gone again
Just as long again

I can't read your mind though I'm trying all the time
There's something I don't know, I can see it in your eyes
As the night ascends, all will slow again
But I am left in awe of the woman I adore
I can't read your mind though I'm trying all the time
There's something I don't know, I can see it in your eyes
But as the night ascends, all will slow again
And I am left in awe of the woman I adore",
1216,,Strangers,Jordan Smith,"Hey there, stranger, how have you been?
Seems like lately we just pretend
Tiptoeing over this like wet cement
Hey there, stranger, remember when

Cause I'm not over being in love with you
Won't go even if you want me too
Maybe you just need to think it though tonight

Just don't forget me before you're gone
We may be strangers but don't move on
We're feeling restless and reckless, but my heart isn't done
So don't forget me before you're gone

Hey there, stranger, what's on your mind?
Strange behavior, but you say you're fine
Like a spectator, I watch from the side
Hey there, stranger, remember that one time

Cause I'm not over being in love with you
Won't go even if you want me too
Maybe you just need to think it though tonight

Just don't forget me before you're gone
We may be strangers but don't move on
We're feeling restless and reckless, but my heart isn't done
So don't forget me before you're gone

'Cause nobody sees me like you do
Nobody, no one else but you
And they're sorry that now you have to choose
Me or you
Cause I'm not over being in love with you
Won't go even if you want me too

Just don't forget me before you're gone
We may be strangers but don't move on
We're feeling restless and reckless, but my heart isn't done
So don't forget me before you're gone
No, don't forget me before you're gone",
1217,,Fire,Sara Bareilles,"Door clicks while his wheels start spinning on the pavement
And I go fill the space up where he has been staying
Won't lose much sleep, he never went that deep
""Love you,"" oh, you sweet thing, no, I never said that
Let me hold your ego while you get your bag packed
Don't take this the wrong way
But when the spade shows up, I call it by its first name

We were, we were never gonna catch fire
We'd've burned up in the flames
Long before they ever rose up higher
Someday, I, I won't have to feel the cold
But I do now, so I'll know
What it feels like when I feel fire, fire

Mmm, fire
Fire

Talk, touch, kiss, then this one's just like all the others
And I know all too well that I want deeper waters
I held my breath to swim
But shallow shores aren't safe enough to dive in

We were, we were never gonna catch fire
We'd've burned up in the flames
Long before they ever rose up higher
Someday, I, I won't have to feel the cold
But I do now, so I'll know
What it feels like when I feel fire, fire

That comes-and-stays fire
On-blood-and-veins fire
I've only ever wanted fire
In my chest, in my mouth, on my tongue, in my mind
In my soul, so my lungs can breathe in fire

We'd've burned up in the flames
Long before they ever rose up higher
Someday, I, I won't have to feel the cold
But I do now, so I'll know
What it feels like when I feel fire, fire",
1218,,Because the Night,Patti Smith,"Take me now, baby, here as I am
Pull me close, try and understand
Desire is hunger, it's the fire I breathe
Love is a banquet on which we feed

Come on now, try and understand
The way I feel when I'm in your hands
Take my hand come undercover
They can't hurt you now
Can't hurt you now, can't hurt you now

Because the night belongs to lovers
Because the night belongs to lust
Because the night belongs to lovers
Because the night belongs to us

Have I doubt when I'm alone?
Love is a ring, the telephone
Love is an angel disguised as lust
Here in our bed until the morning comes

Come on now, try and understand
The way I feel under your command
Take my hand as the sun descends
They can't touch you now
Can't touch you now, can't touch you now

Because the night belongs to lovers
Because the night belongs to lust
Because the night belongs to lovers
Because the night belongs to us


With love we sleep
With doubt the vicious circle turns and burns
Without you, I cannot live
Forgive, the yearning burning
I believe it's time, too real to feel
So touch me now, touch me now, touch me now

Because the night belongs to lovers
Because the night belongs to lust
Because the night belongs to lovers
Because the night belongs to us
Because tonight there are two lovers
If we believe in the night we trust
Because tonight belongs to lovers
Because the night belongs to lust
Because tonight belongs to lovers
Because the night belongs to lust
If we believe we belongs to lovers
If we believe we belongs to lust
Because tonight belongs to lovers
Because",
1219,,Everywhere,Fleetwood Mac,"Calling out your name
Calling out your name

Can you hear me calling out your name?
You know that I'm falling and I don't know what to say
I'll speak a little louder, I'll even shout
You know that I'm proud and I can't get the words out

Oh, I
I wanna be with you everywhere
Oh, I
I wanna be with you everywhere
(I wanna be with you everywhere)

Something's happening, happening to me
My friends say I'm acting peculiarly
Come along, baby, we better make a start
You better make it soon before you break my heart

Oh, I
I wanna be with you everywhere
Oh, I
I wanna be with you everywhere
(I wanna be with you everywhere)


Can you hear me calling out your name?
You know that I'm falling and I don't know what to say
Come along, baby, we better make a start
You better make it soon before you break my heart

Oh, I
I wanna be with you everywhere
Oh, I
I wanna be with you everywhere
Oh, I
I wanna be with you everywhere
Oh, I
I wanna be with you everywhere
(I wanna be with you everywhere)",
1220,,Breathe,James Arthur,"We're all strangers
Fighting in the streets with no common ground
We're just strangers
Tryna find release when there's none around
Then there's you
You don't feel that much a stranger
You stand out from all the crowds
I don't feel that much in danger
I was lost till I found you

Baby, baby, won't you please come rescue me?
I don't really wanna stay if you're not
All I know is that I need you, baby
Hold me close so I can finally breathe

We're all strangers
Fighting gravity, stuck here on the ground
We're just strangers
Tryna keep the peace when there's none around
Then there's you
You're my little ray of sunshine
You are immortality
You make me forget about time
And how it's comin' for me, so

Baby, baby, won't you please come rescue me?
I don't really wanna stay if you're not
All I know is that I need you, baby
Hold me close so I can finally breathe
Finally breathe, finally breathe
Hold me close so I can finally

When you tell me that you love me, babe
You bring the sun and take away my pain
And the anxiety is miles away
I didn't know that I could feel that way
I didn't know life was so beautiful till I held you
Oh, yeah
Your eyes make me feel like I'm off floating on air
When you look at me, fuck everything else but you, yeah
I don't wanna be there, so

Baby, baby, won't you please come rescue me?
I don't really wanna stay if you're not
All I know is that I need you, baby
Hold me close so I can finally
Hold me close so I can finally
Hold me close so I can finally
Breathe",
1221,,"It's a Man's, Man's, Man's World - Live",Young the Giant,none,
1222,,She Keeps Me Warm,Mary Lambert,"She says I smell like safety and home
I named both of her eyes Forever and Please Don't Go
I could be your morning sunrise all the time, all the time, yeah
This could be good, this could be good

And I can't change, even if I tried
Even if I wanted to
And I can't change, even if I tried
Even if I wanted to
My love, my love, my love, my love
She keeps me warm, she keeps me warm

What's your middle name?
Do you hate your job?
Do you fall in love too easily?
What's your favorite word?
You like kissing girls?
Can I call you baby?

She says that people stare
Cause we look so good together
Yeah, yeah, yeah

And I can't change, even if I tried
Even if I wanted to
And I can't change, even if I tried
Even if I wanted to
My love, my love, my love, my love
She keeps me warm, she keeps me warm
I'm not crying on Sundays, I'm not crying on Sundays
I'm not crying on Sundays, I'm not crying on Sundays
Love is patient, love is kind
Love is patient, love is kind
My love, my love, my love, my love
She keeps me warm, she keeps me warm",
1223,,Ribcage,Mary Lambert,"Living in the darkness
I wear it like a crown
Oh I've got tough skin
Ready for for my bow
All I've got is two hands
I tied them in the middle
Ready for the red tape
To open up my ribcage

I offer souvenirs
A deaf tongue and blinded ears
Can you fill the shelves in here?
Come in come in

Everybody look around
Everybody look around
I don't know how to fill the space
The invitation's on the page
Open up my ribcage

Want you to want me like I'm all you got
Know that you see it but can't make me stop
Telling the truth it might mean you get broken
But letting it hurt that's my method of coping
Doubt in season like that smoke in my lungs
What they project on me what I've become
Down on my knees unsure what to say
No I never learned how to prey
Don't know know who I been fooling
But you got me running in circles I'm ruined
Let you inside opened up all my wounds
Taking my ribcage and ripped it in two


Tie off all my tendons
Watch how they stretch
Oh I've got the muscle
But lord, I'm spent
Knocking down my sternum
Began at a young age
Too much space between
Open up my ribcage


There's impenetrable silence inside of my head
There's nothing I can vibe with, I'm practically dead
I get so tired of writing everything I should have said
That maybe this time I'll put my pen down and just tell you instead
You see I opened up my ribcage and violence flew out
The organs softly played through my violin mouth
I got lifetimes worth of love hidden beneath my tongue
Written on my skin, tells me your the one",
1224,,Jessie’s Girl,Mary Lambert,"Jessie is a friend
Yeah I know he's been a good friend of mine
But lately something's changed
It ain't hard to define
Jessie's got himself a girl
And I want to make her mine
And she's watching him with those eyes
And she's lovin' him with that body, I just know it!
And he's holding her in his arms late, late at night

I wish that I had Jessie's girl
I wish that I had Jessie's girl
Where can I find her, a woman like that?
I'll play along with this charade
That doesn't seem to be a reason to change
You know I feel so dirty when they start talking cute
I wanna tell her that I love but the point is probably moot
'Cause she's watching him with those eyes
And she's lovin' him with that body, I just know it!
And he's holding her in his arms late, late at night

Like Jessie's girl
I wish that I had Jessie's girl
Where can I find her, a woman...
Where can I find her, a woman like that?
And I'm lookin' in the mirror all the time
Wonderin' what she don't see in me
I've been funny; I've been cool with the lines
Ain't that the way love's supposed to be?
Tell me why can't I find a woman like that?

Like Jessie's girl
I wish that I had Jessie's girl
I want, I want Jessie's girl",
1225,,The Girl Wants to Be with the Girls,Talking Heads,none,
1226,,Last Time Lover,Spice Girls,"Treat me right, all night
Makes me feel good, like you should

Listen up, I gotta tell ya
About the ins and outs and goings-on
I wouldn't tell just anybody
About the fox that I've been chasing
He's resistant, I'm persistent
He didn't stop me from honing in
'Cause I'm a choosy not a floozy
I get my hit and then I run with it

Last time lover (Lover)
Do you think I'm really cool and sexy?
And I know you wanna get with me
Last time lover (Lover)
Do you wanna be my last time, baby?
Could it be your first time maybe?

We got up and down to it (Oh yeah)
Like the dirty bass in the music (Uh)
I got my major chords strumming
Took some time and then we're really buzzing
First bite whet my appetite (Mmm)
Second helping's always better (Ah)
Started gettin' burning hot
I found my pride not easy
Slowed it down, I said stop

Last time lover (Lover)
Do you think I'm really cool and sexy?
And I know you wanna get with me
Last time lover (Lover)
Do you wanna be my last time, baby?
Could it be your first time maybe?

Last time lover (Treat me right)
Lovin' undercover (All night)
Last time lover (Makes me feel good)
Lovin' undercover (Like you should)
Last time lover
Last time lover (Treat me right)
Lovin' undercover (All night)

Cool, sexy, ever ready
Someone fine, always steady
Gentle hands, dirty mind
Use your head and don't be blind
Words of love, they don't wash with me
What's the hard rush? No urgency you see
Crazy boy, potential lover
First and last lover, brother, ain't no other
Crazy, sweetie, cool but racy
Steady, ready, go, yes

Last time lover (Lover)
Do you think I'm really cool and sexy?
And I know you wanna get with me
Last time lover (Lover)
Do you wanna be my last time, baby?
Could it be your first time maybe?
Last time lover (Lover)
Do you think I'm really cool and sexy?
And I know you wanna get with me
Last time lover (Lover)
Do you wanna be my last time, baby?
Could it be your first time maybe?

Last time lover (Treat me right)
Lovin' undercover (All night)
Do you think I'm really cool and sexy?
And I know you wanna get with me
Last time lover (Makes me feel good)
Lovin' undercover (Like you should)
Do you wanna be my last time, baby?
Could it be your first time maybe?
Last time lover (Treat me right)
Lovin' undercover (All night)
Do you think I'm really cool and sexy?
And I know you wanna get with me",
